date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:38:17	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:38:17%20GMT	https://fonts.gstatic.com/	/home/nyuydinebill/My%20Web%20Sites/test-site/fonts.gstatic.com/index.html	(from https://techslideitsolutions.com/)
07:38:19	123508/123508	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:08:16%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/pages/7469	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/pages/7469.json	(from https://techslideitsolutions.com/)
07:38:19	1254259/1254259	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:08:16%20GMT	https://techslideitsolutions.com/wp-json/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/index.html	(from https://techslideitsolutions.com/)
07:38:21	858/858	---M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:08:18%20GMT	https://techslideitsolutions.com/xmlrpc.php?rsd	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/xmlrpc0db0.php	(from https://techslideitsolutions.com/)
07:38:22	2161/2161	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:08:20%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2F	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedccb2.json	(from https://techslideitsolutions.com/)
07:38:25	2320/2320	---M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:08:22%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedcc2c	(from https://techslideitsolutions.com/)
07:38:27	2123/2123	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22stable-v4-66909c6d5c9%22	https://embed.tawk.to/661e633d1ec1082f04e2fdef/1hrjb7avs	/home/nyuydinebill/My%20Web%20Sites/test-site/embed.tawk.to/661e633d1ec1082f04e2fdef/1hrjb7avs.js	(from https://techslideitsolutions.com/)
07:38:28	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2006%20Aug%202024%2006:38:27%20GMT	http://www.googletagmanager.com/gtm.js?id=	/home/nyuydinebill/My%20Web%20Sites/test-site/www.googletagmanager.com/gtm.385445.delayed	(from https://techslideitsolutions.com/)
07:38:32	1/1	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2006%20Aug%202024%2006:08:29%20GMT	https://techslideitsolutions.com/wp-admin/admin-ajax.php	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-admin/admin-ajax.39.delayed	(from https://techslideitsolutions.com/)
07:38:34	1460/1460	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2011:19:17%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-32x32.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-32x32.png	(from https://techslideitsolutions.com/)
07:38:35	14804/14804	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2011:19:14%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-192x192.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-192x192.png	(from https://techslideitsolutions.com/)
07:38:36	13597/13597	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2011:19:17%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-180x180.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-180x180.png	(from https://techslideitsolutions.com/)
07:38:37	13713/13713	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Aug%202023%2010:43:48%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/New-Logo-3.jpg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/New-Logo-3.jpg	(from https://techslideitsolutions.com/)
07:38:39	10094/10094	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2008:02:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://techslideitsolutions.com/)
07:38:39	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2006:38:39%20GMT	http://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/revslider/public/assets/assets/dummy.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/revslider/public/assets/assets/dummy.3f.delayed	(from https://techslideitsolutions.com/)
07:38:40	68/68	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2004:07:26%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/revslider/public/assets/assets/dummy.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://techslideitsolutions.com/)
07:38:40	184303/184303	---M-Z	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2013:25:25%20GMT	https://techslideitsolutions.com/blog/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/blog/index.html	(from https://techslideitsolutions.com/)
07:38:40	211564/211564	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2015:20:06%20GMT	https://techslideitsolutions.com/digital-marketing-company/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/digital-marketing-company/index.html	(from https://techslideitsolutions.com/)
07:38:40	235641/235641	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2023:47:48%20GMT	https://techslideitsolutions.com/digital-marketing-agency/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/digital-marketing-agency/index.html	(from https://techslideitsolutions.com/)
07:38:44	1759/1759	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261262c51-6df%22	https://consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/circuit.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/circuit.svg	(from https://techslideitsolutions.com/)
07:38:46	2338/2338	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22612628d7-922%22	https://consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/triangle_transparent.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/triangle_transparent.svg	(from https://techslideitsolutions.com/)
07:38:46	1098/1098	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Mar%202023%2000:58:55%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/webdesigns.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/webdesigns.png	(from https://techslideitsolutions.com/)
07:38:46	933/933	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Mar%202023%2000:58:51%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/2.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/2.png	(from https://techslideitsolutions.com/)
07:38:47	1183/1183	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Mar%202023%2000:58:28%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/3.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/3.png	(from https://techslideitsolutions.com/)
07:38:48	1264/1264	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Mar%202023%2000:58:19%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/6.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/6.png	(from https://techslideitsolutions.com/)
07:38:49	622/622	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261379a66-26e%22	https://consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/triangle_service.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/triangle_service.svg	(from https://techslideitsolutions.com/)
07:38:52	195641/195641	---M--	200	added ('OK')	image/png	date:Tue,%2003%20May%202022%2010:49:50%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/4.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/4.png	(from https://techslideitsolutions.com/)
07:38:53	177498/177498	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2015:21:35%20GMT	https://techslideitsolutions.com/service/toll-free-number-service-provider/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/toll-free-number-service-provider/index.html	(from https://techslideitsolutions.com/)
07:38:54	242883/242883	---M--	200	added ('OK')	image/png	date:Tue,%2003%20May%202022%2010:50:14%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/7.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/7.png	(from https://techslideitsolutions.com/)
07:38:54	188488/188488	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2015:21:35%20GMT	https://techslideitsolutions.com/service/payment-gateway-providers-in-india/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/payment-gateway-providers-in-india/index.html	(from https://techslideitsolutions.com/)
07:38:55	187840/187840	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2015:21:39%20GMT	https://techslideitsolutions.com/service/integrated-logistics-solutions/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/integrated-logistics-solutions/index.html	(from https://techslideitsolutions.com/)
07:38:56	119329/119329	---M--	200	added ('OK')	image/png	date:Tue,%2003%20May%202022%2010:50:06%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/6.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/6.png	(from https://techslideitsolutions.com/)
07:38:56	191952/191952	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2023:49:00%20GMT	https://techslideitsolutions.com/service/best-seo-company-in-tamilnadu/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/best-seo-company-in-tamilnadu/index.html	(from https://techslideitsolutions.com/)
07:38:57	193478/193478	---M--	200	added ('OK')	image/png	date:Tue,%2003%20May%202022%2010:50:22%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/8.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/8.png	(from https://techslideitsolutions.com/)
07:38:57	181597/181597	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2023:48:24%20GMT	https://techslideitsolutions.com/service/social-media-marketing-services/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/social-media-marketing-services/index.html	(from https://techslideitsolutions.com/)
07:38:58	268001/268001	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Mar%202023%2000:51:51%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/2.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/2.png	(from https://techslideitsolutions.com/)
07:38:59	116174/116174	---MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2006%20Aug%202024%2006:08:56%20GMT	https://techslideitsolutions.com/service/web-development-company-in-thanjauvr/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/web-development-company-in-thanjauvr/index.html	(from https://techslideitsolutions.com/)
07:39:00	447052/447052	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Mar%202023%2000:54:01%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/1.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/1.png	(from https://techslideitsolutions.com/)
07:39:00	218590/218590	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Mar%202023%2000:48:23%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/5.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/5.png	(from https://techslideitsolutions.com/)
07:39:01	212452/212452	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2023:48:40%20GMT	https://techslideitsolutions.com/service/ecommerce-website-designing-solutions/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/ecommerce-website-designing-solutions/index.html	(from https://techslideitsolutions.com/)
07:39:01	2581/2581	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22612628d7-a15%22	https://consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/triangle.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/triangle.svg	(from https://techslideitsolutions.com/)
07:39:02	11847/11847	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:44:28%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/webdesign-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/webdesign-1.svg	(from https://techslideitsolutions.com/)
07:39:03	3861/3861	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:45:16%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Trending-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Trending-1.svg	(from https://techslideitsolutions.com/)
07:39:04	74570/74570	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:45:48%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Strategic-Planning-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Strategic-Planning-1.svg	(from https://techslideitsolutions.com/)
07:39:05	44851/44851	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:46:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Business-Automation-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Business-Automation-1.svg	(from https://techslideitsolutions.com/)
07:39:06	89992/89992	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:46:54%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Content-Creation-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Content-Creation-1.svg	(from https://techslideitsolutions.com/)
07:39:07	20502/20502	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:47:16%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Secure-Coding-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/Secure-Coding-1.svg	(from https://techslideitsolutions.com/)
07:39:08	67466/67466	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:47:58%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/ecommerce-website.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/ecommerce-website.svg	(from https://techslideitsolutions.com/)
07:39:09	8868/8868	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:48:32%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/payment-gateway-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/payment-gateway-1.svg	(from https://techslideitsolutions.com/)
07:39:10	118132/118132	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:48:54%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/logistic-solutions-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/logistic-solutions-1.svg	(from https://techslideitsolutions.com/)
07:39:11	5323/5323	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:49:56%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/multi-vendor-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/multi-vendor-1.svg	(from https://techslideitsolutions.com/)
07:39:12	60906/60906	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:50:18%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/customer-care-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/customer-care-1.svg	(from https://techslideitsolutions.com/)
07:39:13	77807/77807	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:50:44%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/hosting-1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/hosting-1.svg	(from https://techslideitsolutions.com/)
07:39:14	43474/43474	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:52:04%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/seo1.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/seo1.svg	(from https://techslideitsolutions.com/)
07:39:15	15687/15687	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:52:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/seo2.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/seo2.svg	(from https://techslideitsolutions.com/)
07:39:16	27161/27161	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:53:02%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/smm.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/smm.svg	(from https://techslideitsolutions.com/)
07:39:17	207414/207414	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:53:26%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/sm-management.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/sm-management.svg	(from https://techslideitsolutions.com/)
07:39:18	181510/181510	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:53:52%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/digital-marketing.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/digital-marketing.svg	(from https://techslideitsolutions.com/)
07:39:19	11012/11012	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Apr%202022%2013:54:24%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/orm.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/orm.svg	(from https://techslideitsolutions.com/)
